Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
75,Irvine,South Coast Valleys,5/3/2021,123,5.55, ,0.00, ,342,R,1.4, ,24.4, ,13.1, ,18.2, ,91, ,49, ,67, ,12.0, ,1.8, ,155.6, ,19.1, 
75,Irvine,South Coast Valleys,5/4/2021,124,5.76, ,0.00, ,337, ,1.5, ,27.1, ,13.5, ,18.9, ,96, ,37, ,67, ,12.5, ,1.6, ,134.6, ,19.7, 
75,Irvine,South Coast Valleys,5/5/2021,125,5.31, ,0.00, ,314, ,1.5, ,26.0, ,12.8, ,18.8, ,96, ,44, ,70, ,13.2, ,1.6, ,141.2, ,20.1, 
75,Irvine,South Coast Valleys,5/6/2021,126,5.16, ,0.00, ,314, ,1.5, ,22.4, ,15.4, ,17.8, ,86, ,58, ,72, ,12.7, ,1.8, ,156.3, ,20.5, 
75,Irvine,South Coast Valleys,5/7/2021,127,4.09, ,0.00, ,260, ,1.4, ,21.7, ,14.2, ,16.9, ,86, ,57, ,72, ,11.8, ,1.8, ,158.2, ,20.5, 
75,Irvine,South Coast Valleys,5/8/2021,128,5.09, ,0.00, ,310, ,1.3, ,22.4, ,12.8, ,17.2, ,88, ,52, ,67, ,11.0, ,1.8, ,151.2, ,20.4, 
75,Irvine,South Coast Valleys,5/9/2021,129,3.53, ,0.00, ,235, ,1.4, ,20.8, ,12.6, ,16.4, ,94, ,61, ,75, ,11.9, ,1.7, ,149.2, ,20.3, 
75,Irvine,South Coast Valleys,5/10/2021,130,2.60, ,0.00, ,164, ,1.3, ,20.2, ,11.8, ,16.4, ,88, ,59, ,70, ,11.0, ,1.8, ,159.1, ,20.1, 
75,Irvine,South Coast Valleys,5/11/2021,131,4.52, ,0.00, ,283, ,1.4, ,24.0, ,11.6, ,17.1, ,93, ,53, ,74, ,12.4, ,1.4, ,124.2, ,19.9, 
75,Irvine,South Coast Valleys,5/12/2021,132,5.40, ,0.00, ,328, ,1.5, ,23.9, ,15.8, ,18.5, ,84, ,57, ,72, ,13.4, ,1.8, ,157.9, ,20.5, 
75,Irvine,South Coast Valleys,5/13/2021,133,4.61, ,0.00, ,293, ,1.5, ,21.7, ,13.8, ,17.2, ,91, ,62, ,76, ,13.0, ,1.6, ,140.4, ,20.8, 
75,Irvine,South Coast Valleys,5/14/2021,134,5.16, ,0.00, ,317, ,1.4, ,22.5, ,14.9, ,17.5, ,81, ,53, ,69, ,11.7, ,1.7, ,150.9, ,20.9, 
75,Irvine,South Coast Valleys,5/15/2021,135,2.18, ,0.00, ,141, ,1.3, ,19.0, ,12.9, ,16.1, ,95, ,59, ,72, ,11.1, ,1.9, ,165.8, ,20.7, 
75,Irvine,South Coast Valleys,5/16/2021,136,1.74, ,0.30, ,120, ,1.3, ,17.5, ,12.9, ,15.1, ,88, ,63, ,75, ,10.7, ,2.1, ,184.8, ,20.1, 
75,Irvine,South Coast Valleys,5/17/2021,137,1.65, ,0.40, ,123, ,1.4, ,18.8, ,13.1, ,15.5, ,97, ,68, ,80, ,12.2, ,1.5, ,130.5, ,19.6, 
75,Irvine,South Coast Valleys,5/18/2021,138,4.33, ,0.10, ,275, ,1.5, ,22.7, ,13.7, ,17.2, ,97, ,59, ,75, ,12.7, ,1.5, ,126.1, ,19.8, 
75,Irvine,South Coast Valleys,5/19/2021,139,4.75, ,0.10, ,293, ,1.5, ,22.6, ,13.9, ,17.6, ,95, ,60, ,74, ,13.0, ,2.0, ,174.8, ,20.3, 
75,Irvine,South Coast Valleys,5/20/2021,140,5.18, ,0.00, ,288, ,1.3, ,21.0, ,13.9, ,16.9, ,79, ,55, ,67, ,10.9, ,3.2,R,275.5,R,20.5, 
75,Irvine,South Coast Valleys,5/21/2021,141,5.97, ,0.10, ,364,R,1.0, ,20.4, ,10.9, ,15.7, ,92, ,28, ,58, ,7.5, ,2.2, ,192.5, ,20.1, 
75,Irvine,South Coast Valleys,5/22/2021,142,5.56, ,0.00, ,356,R,1.1, ,19.6, ,8.8, ,14.6, ,91, ,44, ,64, ,7.9, ,1.6, ,136.2, ,19.8, 
75,Irvine,South Coast Valleys,5/23/2021,143,5.92, ,0.30, ,365,R,1.2, ,22.8, ,8.9, ,16.0, ,93, ,41, ,64, ,9.2, ,1.5, ,131.2, ,19.7, 
75,Irvine,South Coast Valleys,5/24/2021,144,6.76, ,0.10, ,366,R,1.1, ,29.6,Y,9.8, ,20.5, ,93, ,21, ,46, ,8.5, ,1.6, ,140.1, ,19.9, 
75,Irvine,South Coast Valleys,5/25/2021,145,6.52, ,0.20, ,345, ,1.3, ,29.3, ,12.2, ,20.9, ,84, ,26, ,53, ,10.9, ,1.7, ,144.5, ,20.4, 
75,Irvine,South Coast Valleys,5/26/2021,146,6.12, ,0.00, ,353, ,1.5, ,23.9, ,14.3, ,18.4, ,83, ,56, ,69, ,12.6, ,2.6,Y,227.1,Y,20.9, 
75,Irvine,South Coast Valleys,5/27/2021,147,5.77, ,0.00, ,356, ,1.3, ,22.1, ,13.3, ,17.3, ,84, ,51, ,67, ,11.1, ,1.8, ,159.1, ,21.1, 
75,Irvine,South Coast Valleys,5/28/2021,148,5.73, ,0.10,H,361,R,1.4, ,23.0, ,12.9, ,17.6, ,92, ,54, ,70, ,12.1, ,1.8, ,151.5, ,21.2, 
75,Irvine,South Coast Valleys,5/29/2021,149,5.16, ,0.00, ,317, ,1.4, ,21.6, ,13.9, ,17.3, ,84, ,57, ,70, ,11.8, ,2.2, ,189.3, ,21.2, 
75,Irvine,South Coast Valleys,5/30/2021,150,4.47, ,0.00, ,279, ,1.5, ,22.4, ,14.1, ,17.3, ,93, ,60, ,74, ,12.6, ,1.9, ,167.5, ,21.1, 
75,Irvine,South Coast Valleys,5/31/2021,151,5.09, ,0.10, ,311, ,1.5, ,23.3, ,14.0, ,17.8, ,94, ,59, ,74, ,13.2, ,1.7, ,149.8, ,21.3, 
75,Irvine,South Coast Valleys,6/1/2021,152,5.50, ,0.00, ,335, ,1.6, ,24.2, ,15.0, ,18.6, ,92, ,60, ,76, ,14.3, ,1.6, ,137.3, ,21.7, 
75,Irvine,South Coast Valleys,6/2/2021,153,5.79, ,0.00, ,353, ,1.6, ,24.9, ,15.4, ,18.9, ,89, ,59, ,75, ,14.4, ,1.9, ,167.1, ,22.1, 
75,Irvine,South Coast Valleys,6/3/2021,154,5.70, ,0.00, ,345, ,1.6, ,24.2, ,15.0, ,18.4, ,88, ,58, ,74, ,13.7, ,2.1, ,177.4, ,22.4, 
75,Irvine,South Coast Valleys,6/4/2021,155,5.93, ,0.00, ,365,R,1.5, ,24.5, ,12.8, ,18.3, ,93, ,56, ,73, ,13.3, ,1.8, ,151.5, ,22.3, 
75,Irvine,South Coast Valleys,6/5/2021,156,5.86, ,0.00, ,353, ,1.5, ,24.1, ,14.0, ,18.4, ,91, ,48, ,69, ,12.6, ,1.8, ,153.0, ,22.3, 
75,Irvine,South Coast Valleys,6/6/2021,157,5.50, ,0.00, ,332, ,1.4, ,21.8, ,13.7, ,17.3, ,83, ,56, ,69, ,11.6, ,2.3, ,195.0, ,22.2, 
75,Irvine,South Coast Valleys,6/7/2021,158,1.56, ,0.00, ,102, ,1.4, ,20.0, ,14.6, ,16.2, ,90, ,62, ,75, ,11.8, ,2.3, ,197.0, ,21.8, 
75,Irvine,South Coast Valleys,6/8/2021,159,5.89, ,0.00, ,355, ,1.3, ,23.1, ,13.1, ,17.7, ,90, ,49, ,64, ,10.9, ,1.6, ,137.5, ,21.3, 
75,Irvine,South Coast Valleys,6/9/2021,160,6.11, ,0.00, ,362,R,1.3, ,23.3, ,11.9, ,17.5, ,95, ,39, ,63, ,10.5, ,1.6, ,139.5, ,21.4, 
75,Irvine,South Coast Valleys,6/10/2021,161,6.33, ,0.00, ,378,R,1.2, ,23.4, ,10.7, ,17.8, ,88, ,32, ,57, ,9.0, ,1.6, ,140.1, ,21.3, 
75,Irvine,South Coast Valleys,6/11/2021,162,6.54, ,0.00, ,376,R,1.1, ,26.1, ,10.6, ,18.8, ,86, ,35, ,53, ,8.9, ,1.5, ,127.9, ,21.3, 
75,Irvine,South Coast Valleys,6/12/2021,163,6.83, ,0.00, ,378,R,1.2, ,28.3, ,11.1, ,20.2, ,89, ,24, ,50, ,9.5, ,1.4, ,125.1, ,21.4, 
75,Irvine,South Coast Valleys,6/13/2021,164,6.66, ,0.00, ,377,R,1.5, ,28.2, ,12.9, ,20.1, ,97, ,37, ,62, ,12.7, ,1.7, ,146.2, ,21.5, 
75,Irvine,South Coast Valleys,6/14/2021,165,6.69, ,0.00, ,368,R,1.7, ,30.3, ,13.0, ,21.7, ,94, ,41, ,63, ,14.5, ,1.5, ,131.3, ,21.7, 
75,Irvine,South Coast Valleys,6/15/2021,166,6.24,R,0.00, ,326, ,1.7, ,34.0,Y,14.9, ,24.0,Y,94,H,33,H,58,Y,15.3,Y,1.8, ,158.5, ,22.1, 
75,Irvine,South Coast Valleys,6/16/2021,167,6.20, ,0.00, ,320, ,1.7, ,30.2, ,17.1, ,22.5, ,90, ,35, ,63, ,15.2, ,1.9, ,161.0, ,22.5, 
75,Irvine,South Coast Valleys,6/17/2021,168,5.86, ,0.00, ,329, ,1.8, ,28.3, ,16.2, ,21.3, ,97, ,51, ,73, ,16.2, ,1.6, ,136.9, ,22.7, 
75,Irvine,South Coast Valleys,6/18/2021,169,5.83, ,0.00, ,342, ,1.8, ,26.5, ,17.4, ,20.7, ,91, ,60, ,75, ,16.1, ,1.9, ,163.4, ,22.9, 
75,Irvine,South Coast Valleys,6/19/2021,170,5.96, ,0.00, ,352, ,1.8, ,26.0, ,16.4, ,20.4, ,93, ,59, ,75, ,15.8, ,1.7, ,144.8, ,23.1, 
75,Irvine,South Coast Valleys,6/20/2021,171,5.80, ,0.00, ,348, ,1.7, ,25.5, ,16.2, ,19.5, ,96, ,61, ,77, ,15.3, ,1.8, ,152.0, ,23.2, 
75,Irvine,South Coast Valleys,6/21/2021,172,6.07, ,0.00, ,355, ,1.7, ,26.9, ,15.8, ,20.3, ,92, ,52, ,70, ,14.8, ,1.9, ,166.8, ,23.3, 
75,Irvine,South Coast Valleys,6/22/2021,173,4.92, ,0.00, ,290, ,1.7, ,25.6, ,16.3, ,20.3, ,92, ,54, ,71, ,14.9, ,1.9, ,163.9, ,23.3, 
75,Irvine,South Coast Valleys,6/23/2021,174,5.37, ,0.10, ,299, ,1.7, ,26.4, ,16.1, ,20.0, ,92, ,49, ,72, ,14.7, ,1.7, ,147.0, ,23.2, 
75,Irvine,South Coast Valleys,6/24/2021,175,5.99, ,0.00, ,350, ,1.6, ,25.1, ,14.8, ,19.4, ,91, ,53, ,71, ,14.0, ,1.8, ,156.6, ,23.2, 
75,Irvine,South Coast Valleys,6/25/2021,176,6.23, ,0.00, ,372,R,1.6, ,26.0, ,12.8, ,19.6, ,93, ,48, ,71, ,14.1, ,1.5, ,131.8, ,23.0, 
75,Irvine,South Coast Valleys,6/26/2021,177,6.11, ,0.10,H,361, ,1.7, ,26.6, ,13.8, ,20.2, ,96, ,51, ,71, ,14.9, ,1.6, ,135.9, ,23.0, 
75,Irvine,South Coast Valleys,6/27/2021,178,6.07,R,0.00, ,349, ,1.8, ,28.1, ,16.5, ,20.9, ,100, ,54, ,75, ,16.3, ,1.7, ,145.9, ,23.2, 
75,Irvine,South Coast Valleys,6/28/2021,179,6.11, ,0.00, ,350, ,1.9, ,27.5, ,17.1, ,21.2, ,98, ,57, ,75, ,16.6, ,2.0, ,170.6, ,23.5, 
75,Irvine,South Coast Valleys,6/29/2021,180,4.99, ,0.00, ,287, ,1.9, ,25.9, ,17.3, ,20.4, ,99, ,62, ,77, ,16.3, ,1.9, ,163.8, ,23.6, 
75,Irvine,South Coast Valleys,6/30/2021,181,5.67, ,0.10, ,332, ,1.9, ,26.8, ,16.8, ,20.7, ,100, ,59, ,76, ,16.4, ,1.8, ,153.9, ,23.7, 
75,Irvine,South Coast Valleys,7/1/2021,182,6.21, ,0.00, ,345, ,1.8, ,29.5, ,17.3, ,21.9, ,90, ,48, ,70, ,16.3, ,1.8, ,152.7, ,24.0, 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
